id,response,response_nofill,response_processed,response_processed_phrase,item,item_nofill,SemDis_factor,SemDis_cbowukwacsubtitle_nf_m,SemDis_cbowsubtitle_nf_m,SemDis_cbowBNCwikiukwac_nf_m,SemDis_TASA_nf_m,SemDis_glove_nf_m,SemDis_MEAN,ewm_vector_cosine_dis,ewm_vector_cosine_dis_clus_avg,minima_vector_cosine_dis,minima_vector_cosine_dis_clus_avg,minima_vector_cosine_dis_clus_min,novelty_1,novelty_2,novelty_m
1193,writing,writing,['writing'],writing,Pencil,pencil,-0.22101,0.61653,0.66458,0.70338,0.88821,0.74424,0.72339,0.8882083475676,0.9312724037223595,0.8882083475676,0.9328423328657355,0.45988662354049237,1,1,1.0
1193,stabbing,stabbing,['stabbing'],stabbing,Pencil,pencil,0.00801,0.85071,0.88371,0.89352,1.05575,0.9331,0.92336,1.0557495034488105,1.0468637007827732,1.0557495034488105,1.0557495034488105,1.0557495034488105,2,3,2.5
1193,erasing,erasing,['erasing'],erasing,Pencil,pencil,-0.07753,0.7737,0.79703,0.83385,0.85561,0.86551,0.82514,0.8556056669569382,0.8556056669569382,0.8556056669569382,0.8556056669569382,0.8556056669569382,1,2,1.5
1193,poking,poking,['poking'],poking,Pencil,pencil,-0.09251,0.8107,0.82697,0.83134,1.01846,0.72652,0.8428,1.0184590649583407,0.981696805746944,1.0184590649583407,1.0203086689240695,0.9179588657252307,2,3,2.5
1193,sketching,sketching,['sketching'],sketching,Pencil,pencil,-0.32268,0.54433,0.76239,0.55016,0.45989,0.61585,0.58652,0.45988662354049237,0.9312724037223595,0.45988662354049237,0.9328423328657355,0.45988662354049237,2,1,1.5
1193,rolling,rolling,['rolling'],rolling,Pencil,pencil,0.00049,0.84615,0.88882,0.96424,1.02337,0.83473,0.91146,1.0233682721565278,1.0522166218385185,1.0233682721565278,1.0292372611237195,0.9984269411813014,2,3,2.5
1193,marking measurement,marking measurement,"['marking', 'measurement']",marking measurement,Pencil,pencil,0.10861,0.94105,0.98501,1.00955,1.03608,1.00508,0.99535,1.0360812383370883,0.9312724037223595,0.9420583538702209,0.9328423328657355,0.45988662354049237,4,3,3.5
1209,writing,writing,['writing'],writing,Pencil,pencil,-0.22101,0.61653,0.66458,0.70338,0.88821,0.74424,0.72339,0.8882083475676,0.9312724037223595,0.8882083475676,0.9328423328657355,0.45988662354049237,1,1,1.0
1209,throwing at the ceiling to see if they stick,throwing ceiling see stick,"['throwing', 'ceiling', 'stick']",throwing ceiling stick,Pencil,pencil,0.16157,1.09203,0.99186,1.01554,0.97485,1.03889,1.02263,1.0388730637880517,0.9682587509991564,1.0225454566616645,0.9716212123005424,0.8998634039626546,3,4,3.5
1209,drawing/sketching,drawing sketching,"['drawing', 'sketching']",drawing sketching,Pencil,pencil,0.10856,1.06191,1.02833,0.93428,1.0517,0.92713,1.00067,1.0517046468832787,0.9312724037223595,0.4838763555266882,0.9328423328657355,0.45988662354049237,1,1,1.0
1209,erasing,erasing,['erasing'],erasing,Pencil,pencil,-0.07753,0.7737,0.79703,0.83385,0.85561,0.86551,0.82514,0.8556056669569382,0.8556056669569382,0.8556056669569382,0.8556056669569382,0.8556056669569382,1,2,1.5
1209,drumming,drumming,['drumming'],drumming,Pencil,pencil,0.05231,0.89687,1.02918,0.91086,1.00882,0.92642,0.95443,1.008819731961127,0.9312724037223595,1.008819731961127,0.9328423328657355,0.45988662354049237,3,3,3.0
1123,drawing,drawing,['drawing'],drawing,Pencil,pencil,-0.33407,0.51249,0.72441,0.59185,0.48388,0.58628,0.57978,0.4838763555266882,0.9312724037223595,0.4838763555266882,0.9328423328657355,0.45988662354049237,1,1,1.0
1123,making a list,making list,"['making', 'list']",making list,Pencil,pencil,0.13175,0.89765,1.02994,1.03745,1.02386,1.07203,1.01219,1.0238566606460648,0.9312724037223595,1.0144302340700844,0.9328423328657355,0.45988662354049237,2,1,1.5
1123,math,math,['math'],math,Pencil,pencil,-0.0956,0.74749,0.76312,0.85472,0.98462,0.80833,0.83166,0.9846179395776256,0.9312724037223595,0.9846179395776256,0.9328423328657355,0.45988662354049237,2,1,1.5
1123,sharpen,sharpen,['sharpen'],sharpen,Pencil,pencil,-0.19104,0.69221,0.68536,0.74707,0.77837,0.72919,0.72644,0.7783666026890899,0.9312724037223595,0.7783666026890899,0.9328423328657355,0.45988662354049237,2,2,2.0
1123,take notes,take notes,['note'],note,Pencil,pencil,0.10522,0.95782,0.92131,0.97398,1.00175,1.06728,0.98443,0.9440888683297594,0.9765060876472845,0.9440888683297594,0.9807117384032592,0.9440888683297594,2,1,1.5
1123,doodle,doodle,['doodle'],doodle,Pencil,pencil,-0.21951,0.57258,0.80662,0.61406,0.9808,0.77216,0.74924,0.9807958954911199,0.9312724037223595,0.9807958954911199,0.9328423328657355,0.45988662354049237,2,1,1.5
1123,write a story,write story,"['write', 'story']",write story,Pencil,pencil,0.16657,1.03873,1.06642,0.99344,0.91495,1.09087,1.02088,0.914947396575089,1.0084237526356148,1.0225154464778732,0.995354976659863,0.9792343718113925,1,1,1.0
1228,write,write,['write'],write,Pencil,pencil,-0.19629,0.623,0.68548,0.75387,0.82991,0.76592,0.73164,0.8299061583448876,0.8299061583448876,0.8299061583448876,0.8299061583448876,0.8299061583448876,1,1,1.0
1228,stab something,stab something,['stab'],stab,Pencil,pencil,0.12973,0.97216,1.01084,1.05766,1.02372,0.97957,1.00879,1.0762045135137708,1.0762045135137708,1.0762045135137708,1.0762045135137708,1.0762045135137708,2,3,2.5
1228,chisel,chisel,['chisel'],chisel,Pencil,pencil,-0.22376,0.61515,0.63783,0.71738,0.9446,0.73097,0.72919,0.9445975508555596,0.9312724037223595,0.9445975508555596,0.9328423328657355,0.45988662354049237,2,2,2.0
1228,paperweight,paperweight,['paperweight'],paperweight,Pencil,pencil,-0.19629,0.67156,0.66026,0.66284,1.00172,0.80566,0.76041,1.0017243604379336,0.9312724037223595,1.0017243604379336,0.9328423328657355,0.45988662354049237,2,3,2.5
1195,to write,write,['write'],write,Pencil,pencil,-0.19629,0.623,0.68548,0.75387,0.82991,0.76592,0.73164,0.8299061583448876,0.8299061583448876,0.8299061583448876,0.8299061583448876,0.8299061583448876,1,1,1.0
1195,to draw,draw,['draw'],draw,Pencil,pencil,-0.20267,0.61407,0.76352,0.73195,0.38514,0.79112,0.65716,0.385144771987861,0.5699903523047246,0.385144771987861,0.532839097814971,0.385144771987861,1,1,1.0
