id,response,response_nofill,response_processed,response_processed_phrase,item,item_nofill,SemDis_factor,SemDis_cbowukwacsubtitle_nf_m,SemDis_cbowsubtitle_nf_m,SemDis_cbowBNCwikiukwac_nf_m,SemDis_TASA_nf_m,SemDis_glove_nf_m,SemDis_MEAN,ewm_vector_cosine_dis,ewm_vector_cosine_dis_clus_avg,minima_vector_cosine_dis,minima_vector_cosine_dis_clus_avg,novelty_1,novelty_2,novelty_m
1129,use as a stool,use stool,['stool'],stool,Box,box,0.03956,0.89716,0.9698,1.0702,1.0382,1.09507,1.01409,0.7908081350982371,0.8803843002800997,0.7908081350982371,0.824602754574286,2,1,1.5
1228,build a fort,build fort,"['build', 'fort']",build fort,Box,box,0.09326,1.02406,0.9625,0.99679,1.0124,1.12745,1.02464,1.1274451490966841,0.922205588161577,0.8579294989474235,0.8110143777081285,3,3,3.0
1228,store things,store things,['store'],store,Box,box,0.10492,1.01635,1.07313,0.90745,0.94789,1.25812,1.04059,0.655994391725262,0.7889189344720345,0.655994391725262,0.7197208785812073,1,1,1.0
1228,stack things,stack things,['stack'],stack,Box,box,0.0873,1.01918,0.94469,0.95846,0.99769,1.19014,1.02203,0.764409602712772,0.8803843002800997,0.764409602712772,0.8009411338868613,2,1,1.5
1228,burn,burn,['burn'],burn,Box,box,-0.07524,0.7782,0.93282,0.96636,1.07514,0.84946,0.9204,0.849455959021404,1.0771848111763738,0.849455959021404,0.8615347097812763,3,3,3.0
1228,hide in,hide,['hide'],hide,Box,box,-0.15377,0.69337,0.84987,0.90478,0.90869,0.84697,0.84074,0.8469714064702947,0.8803843002800997,0.8469714064702947,0.8539505345404399,4,3,3.5
1228,make an animal bed,make animal bed,"['animal', 'bed']",animal bed,Box,box,-0.0452,0.90418,0.94904,0.86162,0.94978,0.7418,0.88128,1.213941271795549,1.054654658840712,0.8460988604273112,0.8419308739376336,3,3,3.0
1193,To hold items,to hold items,"['hold', 'item']",hold item,Box,box,-0.04055,0.87812,0.99311,0.89362,1.03383,0.7446699999999999,0.90867,1.289029191135114,1.0442731017319207,0.8065746228098227,0.8170566013272869,1,1,1.0
1193,to build a fort,build fort,"['build', 'fort']",build fort,Box,box,0.09326,1.02406,0.9625,0.99679,1.0124,1.12745,1.02464,1.1274451490966841,0.922205588161577,0.8579294989474235,0.8110143777081285,3,3,3.0
1193,to use as a sail,use sail,['sail'],sail,Box,box,0.15461,1.08991,1.01143,0.99914,1.06709,1.25623,1.08476,0.929357531326293,0.8803843002800997,0.929357531326293,0.824602754574286,4,4,4.0
1193,to capture someone/something,capture someone something,['capture'],capture,Box,box,0.0009,0.93302,0.97199,1.00857,1.00528,0.71993,0.92776,0.865200372529347,0.8803843002800997,0.865200372529347,0.824602754574286,3,3,3.0
1193,to hide in,hide,['hide'],hide,Box,box,-0.15377,0.69337,0.84987,0.90478,0.90869,0.84697,0.84074,0.8469714064702947,0.8803843002800997,0.8469714064702947,0.8539505345404399,4,3,3.5
1193,to rip up and burn,rip burn,"['rip', 'burn']",rip burn,Box,box,0.1122,1.05834,1.09176,0.97697,1.02851,0.96859,1.02483,0.9685941023417863,1.0771848111763738,0.8688829104759973,0.8615347097812763,3,3,3.0
1193,to break your fall,break fall,"['break', 'fall']",break fall,Box,box,0.16019,1.09778,1.06898,0.94367,1.13935,1.2386,1.09768,1.2385995078325667,0.8803843002800997,0.7974528105802459,0.824602754574286,3,4,3.5
1180,storage,storage,['storage'],storage,Box,box,-0.1475,0.77012,0.73776,0.89035,1.01653,0.71,0.82495,0.7100002429117749,0.8803843002800997,0.7100002429117749,0.7208580100615153,1,1,1.0
1180,stool,stool,['stool'],stool,Box,box,-0.09857,0.82323,0.87113,0.8385400000000001,0.96709,0.79081,0.85816,0.7908081350982371,0.8803843002800997,0.7908081350982371,0.824602754574286,2,2,2.0
1180,chair,chair,['chair'],chair,Box,box,-0.11443,0.75413,0.84501,0.93172,1.0471,0.8210500000000001,0.8798,0.8210521193989082,0.8803843002800997,0.8210521193989082,0.8210521193989082,2,2,2.0
1180,send,send,['send'],send,Box,box,-0.18075,0.67159,0.89627,0.85239,0.95514,0.70783,0.81664,0.7078328486779963,0.8803843002800997,0.7078328486779963,0.824602754574286,2,1,1.5
1180,hold an animal,hold animal,"['hold', 'animal']",hold animal,Box,box,0.08806,0.95158,1.07437,1.00115,1.01303,1.22583,1.05319,1.2258303310350618,1.0873953169335129,0.8460988604273112,0.8170566013272869,3,3,3.0
1209,building a fort,building fort,"['building', 'fort']",building fort,Box,box,0.02658,0.93962,0.99462,0.81377,1.01299,1.16898,0.986,1.1689751382369171,0.9758524194191975,0.7827297006014781,0.8110143777081285,3,3,3.0
1209,shipping packages,shipping packages,"['shipping', 'package']",shipping package,Box,box,0.11001,1.01781,0.99807,1.08392,1.06092,1.0882,1.04978,1.054424189038619,0.8803843002800997,0.7926640756560631,0.824602754574286,2,1,1.5
1209,storage,storage,['storage'],storage,Box,box,-0.1475,0.77012,0.73776,0.89035,1.01653,0.71,0.82495,0.7100002429117749,0.8803843002800997,0.7100002429117749,0.7208580100615153,1,1,1.0
1209,halloween costume,halloween costume,"['halloween', 'costume']",halloween costume,Box,box,0.06417,1.01033,0.94406,0.95296,1.01779,1.03585,0.9922,1.0358461415653195,0.938669851878451,0.8091014656292927,0.824602754574286,4,4,4.0
1209,presents,presents,['present'],present,Box,box,-0.12802,0.75188,0.83611,0.89494,1.04976,0.78555,0.86365,0.8544691446418546,0.9149405654131991,0.8544691446418546,0.824602754574286,2,1,1.5
1209,arts and crafts,arts crafts,"['art', 'craft']",art craft,Box,box,0.14301,1.12282,1.01864,0.94272,1.00592,1.11705,1.04143,1.120780267114613,0.8803843002800997,0.8596410962728235,0.824602754574286,3,3,3.0
1209,packaging food and other items,packaging food items,"['packaging', 'food', 'item']",packaging food item,Box,box,-0.08281,0.85394,0.8117,0.87555,1.01852,0.79958,0.87186,0.7677004173891213,1.0442731017319207,0.7671476847409375,0.7911029769279955,2,1,1.5
1226,holding groceries,holding groceries,"['holding', 'grocery']",holding grocery,Box,box,0.08963,0.9881,0.9598,1.05375,0.93981,1.19995,1.02828,1.2726244706706804,0.9839396991206423,0.7741019747898672,0.7344630310161008,2,1,1.5
1226,a fort,fort,['fort'],fort,Box,box,-0.02192,0.91954,0.95528,0.93495,0.995,0.72951,0.90686,0.7295061901902503,0.922205588161577,0.7295061901902503,0.8110143777081285,3,3,3.0
1226,for lighting a fire,lighting fire,"['lighting', 'fire']",lighting fire,Box,box,0.13411,1.03555,1.05589,1.07418,0.9274,1.19723,1.05805,1.1972264482562929,1.0771848111763738,0.8202373145284194,0.8615347097812763,2,3,2.5
1226,as a hat,hat,['hat'],hat,Box,box,-0.18055,0.7218,0.85716,0.77508,0.89029,0.69479,0.78782,0.6947861488067801,0.8240878889234133,0.6947861488067801,0.824602754574286,3,3,3.0
1226,as a storage device,storage device,"['storage', 'device']",storage device,Box,box,0.02822,0.90459,0.89085,0.98261,1.10071,1.19386,1.01452,1.1938569573822413,0.8803843002800997,0.7100002429117749,0.7208580100615153,1,1,1.0
1226,as a kennel for a pet,kennel pet,"['kennel', 'pet']",kennel pet,Box,box,0.04039,0.9235,0.95077,1.09154,1.0633,0.97255,1.00033,0.9725541937513343,1.054654658840712,0.931421071584087,0.8419308739376336,3,3,3.0
1226,as a projector,projector,['projector'],projector,Box,box,-0.13034,0.78095,0.84309,0.82602,0.95812,0.77308,0.83625,0.7730768936412699,0.8803843002800997,0.7730768936412699,0.824602754574286,4,4,4.0
1121,store,store,['store'],store,Box,box,-0.19433,0.7075,0.75577,0.8360799999999999,0.99341,0.6559900000000001,0.78975,0.655994391725262,0.7889189344720345,0.655994391725262,0.7197208785812073,1,1,1.0
1121,stepping stool,stepping stool,"['stepping', 'stool']",stepping stool,Box,box,0.09588,1.00611,1.1289,0.9554,0.93621,1.07505,1.02033,1.0750509228356386,0.8803843002800997,0.8778019090837705,0.824602754574286,2,2,2.0
1121,making three dimensional model or character,making three dimensional model character,"['making', 'dimensional', 'model', 'character']",making dimensional model character,Box,box,0.00368,0.93155,0.95368,0.97895,0.94751,0.84627,0.93159,1.0895756849808125,1.0323272567511141,0.8663690810665096,0.8291741594649727,5,4,4.5
1121,packaging to ship,packaging ship,"['packaging', 'ship']",packaging ship,Box,box,0.08683,0.98691,0.97392,1.03194,1.04659,1.15005,1.03788,1.1500513076549717,0.8803843002800997,0.8307119284885277,0.824602754574286,2,1,1.5
1121,hide something,hide something,['hide'],hide,Box,box,0.09228,0.9881,1.05765,1.00316,0.9068,1.16799,1.02474,0.8469714064702947,0.8803843002800997,0.8469714064702947,0.8539505345404399,3,3,3.0
1118,for shoes,shoes,['shoe'],shoe,Box,box,-0.18319,0.69365,0.8400799999999999,0.83757,0.88377,0.7273000000000001,0.79647,0.6954924404019881,0.8803843002800997,0.6954924404019881,0.824602754574286,2,4,3.0
1118,to pack stuff,pack stuff,"['pack', 'stuff']",pack stuff,Box,box,0.05548,0.93977,0.96584,1.00114,1.00651,1.16826,1.0163,1.1682623237478782,0.9839396991206423,0.693587128204648,0.7344630310161008,2,1,1.5
1118,to store things,store things,['store'],store,Box,box,0.10492,1.01635,1.07313,0.90745,0.94789,1.25812,1.04059,0.655994391725262,0.7889189344720345,0.655994391725262,0.7197208785812073,1,1,1.0
1118,for presents,presents,['present'],present,Box,box,-0.12802,0.75188,0.83611,0.89494,1.04976,0.78555,0.86365,0.8544691446418546,0.9149405654131991,0.8544691446418546,0.824602754574286,2,1,1.5
1460,storage,storage,['storage'],storage,Box,box,-0.1475,0.77012,0.73776,0.89035,1.01653,0.71,0.82495,0.7100002429117749,0.8803843002800997,0.7100002429117749,0.7208580100615153,1,1,1.0
1460,cat play thing,cat play thing,"['cat', 'play']",cat play,Box,box,-0.10763,0.72966,0.97782,0.96751,1.11232,0.70503,0.89847,1.0258190592549563,1.0323272567511141,0.743675261571187,0.8009411338868613,3,3,3.0
1460,kid play thing,kid play thing,"['kid', 'play']",kid play,Box,box,-0.10037,0.73105,1.06548,0.93235,1.09731,0.6896599999999999,0.90317,1.0411859706275548,1.0323272567511141,0.7575428939033113,0.8009411338868613,3,3,3.0
1460,hat,hat,['hat'],hat,Box,box,-0.18055,0.7218,0.85716,0.77508,0.89029,0.69479,0.78782,0.6947861488067801,0.8240878889234133,0.6947861488067801,0.824602754574286,3,3,3.0
1460,science fair poster,science fair poster,"['science', 'fair', 'poster']",science fair poster,Box,box,0.02731,0.99142,0.93942,0.96715,1.09253,0.76329,0.95076,0.7632856849734913,0.8803843002800997,0.9026632149226728,0.824602754574286,3,2,2.5
1460,Halloween costume,halloween costume,"['halloween', 'costume']",halloween costume,Box,box,0.06417,1.01033,0.94406,0.95296,1.01779,1.03585,0.9922,1.0358461415653195,0.938669851878451,0.8091014656292927,0.824602754574286,4,3,3.5
1488,Contain objects,contain objects,"['contain', 'object']",contain object,Box,box,0.09341,1.01453,0.96392,0.95808,0.92487,1.26373,1.02503,1.2813615740226907,1.0442731017319207,0.7832818139103236,0.824602754574286,1,1,1.0
1488,trap animals,trap animals,"['trap', 'animal']",trap animal,Box,box,0.06824,0.97552,1.00735,0.94211,0.96335,1.16646,1.01096,1.1571970886926708,1.0873953169335129,0.8460988604273112,0.8419308739376336,3,3,3.0
1488,as a hat in a costume,hat costume,"['hat', 'costume']",hat costume,Box,box,0.10998,1.06662,0.95247,1.01174,1.07706,1.04766,1.03111,1.0476593505393146,0.8240878889234133,0.8091014656292927,0.824602754574286,3,3,3.0
1488,could be folded and flattened to be used as a support device,folded flattened used support device,"['folded', 'flattened', 'support', 'device']",folded flattened support device,Box,box,0.08809,0.95135,1.07217,1.02693,0.94594,1.21849,1.04298,0.9030448052779317,0.8803843002800997,0.9504081034099344,0.8110143777081285,4,3,3.5
1488,turned upside down and be used to sit on,turned upside used sit,"['turned', 'upside', 'sit']",turned upside sit,Box,box,0.10962,1.05552,0.95975,0.93434,0.97861,1.24173,1.03399,0.676788373565552,0.8803843002800997,0.7948305651743621,0.824602754574286,2,2,2.0
1488,as an instrument,instrument,['instrument'],instrument,Box,box,-0.04582,0.85449,0.92995,0.94795,0.99664,0.82915,0.91164,0.829146529680405,0.8803843002800997,0.829146529680405,0.824602754574286,4,4,4.0
1533,storage,storage,['storage'],storage,Box,box,-0.1475,0.77012,0.73776,0.89035,1.01653,0.71,0.82495,0.7100002429117749,0.8803843002800997,0.7100002429117749,0.7208580100615153,1,1,1.0
1533,arts and crafts,arts crafts,"['art', 'craft']",art craft,Box,box,0.14301,1.12282,1.01864,0.94272,1.00592,1.11705,1.04143,1.120780267114613,0.8803843002800997,0.8596410962728235,0.824602754574286,2,3,2.5
1533,cover from rain,cover rain,"['cover', 'rain']",cover rain,Box,box,0.03817,0.92352,0.97116,0.97038,0.96358,1.15091,0.99591,1.1509054342450251,0.9516781491889433,0.8868567987165397,0.824602754574286,3,3,3.0
1533,material for design,material design,"['material', 'design']",material design,Box,box,0.18691,1.14636,1.04788,1.00203,1.10554,1.20687,1.10174,1.2068675498397918,0.8803843002800997,0.7897996804173035,0.824602754574286,2,3,2.5
1533,step stool,step stool,"['step', 'stool']",step stool,Box,box,0.089,1.05614,1.01799,0.88201,0.95999,1.06759,0.99674,1.0675941533394369,0.8803843002800997,0.855596116293741,0.824602754574286,2,2,2.0
1373,build a fort storage,build fort storage,"['build', 'fort', 'storage']",build fort storage,Box,box,0.04675,1.00807,1.02161,0.96591,0.99872,0.77225,0.95331,0.77225219098269,0.922205588161577,0.8579294989474235,0.8110143777081285,3,1,2.0
1373,carry something,carry something,['carry'],carry,Box,box,0.10202,0.98722,0.997,1.0186,1.08559,1.24607,1.0669,0.8166263132830991,0.9839396991206423,0.8166263132830991,0.7911029769279955,1,1,1.0
1373,sled,sled,['sled'],sled,Box,box,-0.02502,0.9005,0.87295,0.94127,1.07967,0.86408,0.93169,0.8640838873783725,0.8803843002800997,0.8640838873783725,0.824602754574286,2,4,3.0
1373,line the floor of something,line floor something,"['line', 'floor']",line floor,Box,box,-0.05413,0.84364,0.94562,1.00504,0.99446,0.69657,0.89707,1.2318481651438595,0.9429775521409216,0.7549531447214787,0.8508002806127619,2,2,2.0
1603,cardboard,cardboard,['cardboard'],cardboard,Box,box,-0.3944,0.5146,0.49183,0.70034,0.5997399999999999,0.58188,0.57768,0.5818769264292895,0.8803843002800997,0.5818769264292895,0.6845587997341396,1,1,1.0
1603,house,house,['house'],house,Box,box,-0.20191,0.67362,0.81725,0.7679,0.98658,0.75598,0.80027,0.7559839758464382,1.0323272567511141,0.7559839758464382,0.8291741594649727,3,3,3.0
1603,gift,gift,['gift'],gift,Box,box,-0.22219,0.66974,0.80648,0.75024,0.9756,0.65056,0.77052,0.6505564001090952,0.8803843002800997,0.6505564001090952,0.7087909293398156,2,1,1.5
1603,packing,packing,['packing'],packing,Box,box,-0.22175,0.6456500000000001,0.80275,0.75846,0.94832,0.76323,0.78368,0.763227574320823,0.9663881019738081,0.763227574320823,0.7911029769279955,1,1,1.0
1603,storage,storage,['storage'],storage,Box,box,-0.1475,0.77012,0.73776,0.89035,1.01653,0.71,0.82495,0.7100002429117749,0.8803843002800997,0.7100002429117749,0.7208580100615153,1,1,1.0
1599,storage,storage,['storage'],storage,Box,box,-0.1475,0.77012,0.73776,0.89035,1.01653,0.71,0.82495,0.7100002429117749,0.8803843002800997,0.7100002429117749,0.7208580100615153,1,1,1.0
1599,shipping,shipping,['shipping'],shipping,Box,box,-0.10618,0.8074,0.83596,0.8789,0.95129,0.79266,0.85324,0.7926640756560631,0.8803843002800997,0.7926640756560631,0.824602754574286,2,1,1.5
1599,hide a body,hide body,"['hide', 'body']",hide body,Box,box,0.09333,0.97398,1.10508,0.97234,0.93419,1.2037,1.03786,1.203703341390484,0.8803843002800997,0.8469714064702947,0.8539505345404399,5,3,4.0
1528,to hold things,hold things,['hold'],hold,Box,box,0.09598,1.02107,0.97186,0.92004,1.07278,1.24234,1.04562,0.8065746228098227,0.8803843002800997,0.8065746228098227,0.8170566013272869,1,1,1.0
1528,ship things,ship things,['ship'],ship,Box,box,0.09408,0.97826,1.02185,1.06609,0.87218,1.1968,1.02704,0.8307119284885277,0.8803843002800997,0.8307119284885277,0.824602754574286,2,1,1.5
1528,stack,stack,['stack'],stack,Box,box,-0.1442,0.81029,0.75991,0.80983,0.74868,0.76441,0.77862,0.764409602712772,0.8803843002800997,0.764409602712772,0.8009411338868613,2,2,2.0
1528,support,support,['support'],support,Box,box,0.04933,0.98455,0.98454,1.01243,0.98741,0.88452,0.97069,0.8845168964585597,0.8803843002800997,0.8845168964585597,0.8110143777081285,2,2,2.0
1528,a sport,sport,['sport'],sport,Box,box,0.00587,0.9172,0.94007,0.99083,1.02158,0.89846,0.95363,0.8984617989811226,0.8803843002800997,0.8984617989811226,0.824602754574286,4,3,3.5
1442,to ship things with,ship things,['ship'],ship,Box,box,0.09408,0.97826,1.02185,1.06609,0.87218,1.1968,1.02704,0.8307119284885277,0.8803843002800997,0.8307119284885277,0.824602754574286,2,1,1.5
1442,to go sledding,go sledding,['sledding'],sledding,Box,box,0.05495,1.00461,0.94573,0.98881,0.99069,0.93705,0.97338,1.0849689356077457,0.8803843002800997,1.0849689356077457,0.824602754574286,2,4,3.0
1442,to draw on,draw,['draw'],draw,Box,box,-0.04932,0.87578,0.88009,0.91954,0.989,0.82816,0.89851,0.8281568427822188,0.739429804202987,0.8281568427822188,0.8508002806127619,2,3,2.5
1442,to play a drinking game where you write on it,play drinking game write,"['play', 'drinking', 'game', 'write']",play drinking game write,Box,box,0.09088,1.01574,0.92242,0.97788,0.96378,1.25245,1.02645,1.2524530663681934,1.0323272567511141,0.9649102255617342,0.8009411338868613,3,3,3.0
1442,to cut up,cut,['cut'],cut,Box,box,-0.04652,0.85074,0.92754,0.96805,1.03637,0.79593,0.91573,0.7959326995567458,0.9429775521409216,0.7959326995567458,0.8508002806127619,2,3,2.5
1442,to make a hat out of,make hat,['hat'],hat,Box,box,0.09403,1.06184,0.91857,0.93096,0.96621,1.15511,1.00654,0.6947861488067801,0.8240878889234133,0.6947861488067801,0.824602754574286,3,3,3.0
1442,to hide,hide,['hide'],hide,Box,box,-0.15377,0.69337,0.84987,0.90478,0.90869,0.84697,0.84074,0.8469714064702947,0.8803843002800997,0.8469714064702947,0.8539505345404399,4,3,3.5
1442,to bury,bury,['bury'],bury,Box,box,-0.06056,0.84242,0.8784,0.88358,0.95173,0.95228,0.90168,0.9522818636338648,0.8803843002800997,0.9522818636338648,0.824602754574286,4,3,3.5
1442,to buy groceries in,buy groceries,"['buy', 'grocery']",buy grocery,Box,box,0.09225,0.99127,0.98856,1.04082,0.94741,1.18208,1.03003,1.1801939129786676,0.9839396991206423,0.7662575911221996,0.7344630310161008,2,2,2.0
1442,to sit in,sit,['sit'],sit,Box,box,-0.07772,0.77194,1.0229,0.93361,1.02038,0.79483,0.90873,0.7948305651743621,0.8803843002800997,0.7948305651743621,0.824602754574286,2,2,2.0
1442,to shred,shred,['shred'],shred,Box,box,-0.05618,0.8216600000000001,0.82596,0.9937,1.0238,0.95831,0.92469,0.9583057987973647,0.8803843002800997,0.9583057987973647,0.824602754574286,2,2,2.0
1442,to use as wallpaper,use wallpaper,['wallpaper'],wallpaper,Box,box,0.07608,0.98997,0.99415,1.10456,1.05643,0.90082,1.00919,0.9295375185263519,0.8803843002800997,0.9295375185263519,0.824602754574286,2,4,3.0
1614,put a gift inside,put gift inside,"['gift', 'inside']",gift inside,Box,box,-0.13151,0.72942,0.88207,0.97435,0.8809899999999999,0.73339,0.84004,1.2007880313978885,0.8803843002800997,0.6505564001090952,0.7087909293398156,2,2,2.0
1614,use it as a shelter,use shelter,['shelter'],shelter,Box,box,0.13702,1.02692,0.98817,1.1456,0.99984,1.22022,1.07615,0.8666501439009722,0.8803843002800997,0.8666501439009722,0.824602754574286,3,3,3.0
1614,use it for storage,use storage,['storage'],storage,Box,box,0.07154,0.96903,0.92424,1.03464,0.96373,1.20362,1.01905,0.7100002429117749,0.8803843002800997,0.7100002429117749,0.7208580100615153,1,1,1.0
1503,contain things,contain things,['contain'],contain,Box,box,0.08893,0.94527,1.07187,1.01326,0.96243,1.26656,1.05188,0.7594280532303347,1.0442731017319207,0.7594280532303347,0.824602754574286,1,1,1.0
1503,soak up water,soak water,"['soak', 'water']",soak water,Box,box,0.09121,0.99689,1.11299,0.9785,0.95488,1.05649,1.01995,1.05649362505403,0.8803843002800997,1.073690077723523,0.824602754574286,4,4,4.0
1503,build a fort,build fort,"['build', 'fort']",build fort,Box,box,0.09326,1.02406,0.9625,0.99679,1.0124,1.12745,1.02464,1.1274451490966841,0.922205588161577,0.8579294989474235,0.8110143777081285,3,3,3.0
1328,to be used as storage,used storage,['storage'],storage,Box,box,0.0905,0.99802,0.97657,0.9906,0.98172,1.21887,1.03316,0.7100002429117749,0.8803843002800997,0.7100002429117749,0.7208580100615153,1,1,1.0
1328,to transport things from place to place,transport things place place,"['transport', 'place', 'place']",transport place place,Box,box,0.16555,1.11036,0.97025,1.11108,0.8440300000000001,1.24044,1.05523,0.784534956501457,1.054654658840712,0.9613023868140379,0.824602754574286,2,1,1.5
1328,to burn to make a fire,burn make fire,"['burn', 'fire']",burn fire,Box,box,0.02966,0.97596,1.00403,0.9836,1.01794,0.75966,0.94824,1.218119240635881,1.0771848111763738,0.849455959021404,0.8615347097812763,2,3,2.5
1328,to stand on top of to reach something tall,stand top reach something tall,"['stand', 'reach', 'tall']",stand reach tall,Box,box,-0.06882,0.81847,0.97042,0.99018,0.93669,0.69275,0.8817,0.682129167109738,0.8864242442562063,0.8052738796855647,0.8180161018504551,2,2,2.0
1328,to mail someone a package,mail someone package,"['mail', 'package']",mail package,Box,box,-0.06061,0.84434,0.88076,1.02436,0.94362,0.72698,0.88401,1.2266699954021807,0.8803843002800997,0.6824517733986215,0.824602754574286,2,1,1.5
1472,storage,storage,['storage'],storage,Box,box,-0.1475,0.77012,0.73776,0.89035,1.01653,0.71,0.82495,0.7100002429117749,0.8803843002800997,0.7100002429117749,0.7208580100615153,2,1,1.5
1472,hat,hat,['hat'],hat,Box,box,-0.18055,0.7218,0.85716,0.77508,0.89029,0.69479,0.78782,0.6947861488067801,0.8240878889234133,0.6947861488067801,0.824602754574286,3,3,3.0
1472,shoes,shoes,['shoe'],shoe,Box,box,-0.18319,0.69365,0.8400799999999999,0.83757,0.88377,0.7273000000000001,0.79647,0.6954924404019881,0.8803843002800997,0.6954924404019881,0.824602754574286,2,3,2.5
1472,letter box,letter box,"['letter', 'box']",letter box,Box,box,0.12665,0.93975,1.15947,1.11615,0.96054,1.31922,1.09903,1.3192246503734366,0.8803843002800997,0.8099152042432616,0.824602754574286,2,2,2.0
1472,litter box,litter box,"['litter', 'box']",litter box,Box,box,0.03462,0.86911,1.14557,0.96748,1.05988,1.06305,1.02102,1.0630473657317718,0.8803843002800997,0.7658582097534967,0.824602754574286,2,2,2.0
1472,ball,ball,['ball'],ball,Box,box,-0.16317,0.75052,0.89877,0.76739,0.98265,0.62732,0.80533,0.6273197905069287,0.8803843002800997,0.6273197905069287,0.824602754574286,2,3,2.5
1463,lining,lining,['lining'],lining,Box,box,-0.03999,0.87661,0.90053,0.93812,0.9784,0.8481799999999999,0.90837,0.8481757043027588,0.8803843002800997,0.8481757043027588,0.824602754574286,2,3,2.5
1463,stacking,stacking,['stacking'],stacking,Box,box,-0.08513,0.82649,0.74962,0.90692,1.04849,0.93131,0.89257,0.9313079558116636,0.8803843002800997,0.9313079558116636,0.824602754574286,2,2,2.0
1463,storage,storage,['storage'],storage,Box,box,-0.1475,0.77012,0.73776,0.89035,1.01653,0.71,0.82495,0.7100002429117749,0.8803843002800997,0.7100002429117749,0.7208580100615153,1,1,1.0
1463,covering the floor for paint,covering floor paint,"['covering', 'floor', 'paint']",covering floor paint,Box,box,-0.02753,0.86065,0.95835,1.07469,0.97926,0.72585,0.91976,0.7258466051937305,0.9429775521409216,0.9064597852818889,0.8508002806127619,4,3,3.5
1463,crafts,crafts,['craft'],craft,Box,box,0.00428,0.93078,0.92219,0.93252,0.9561,0.96932,0.94218,0.8596410962728235,0.8803843002800997,0.8596410962728235,0.824602754574286,3,3,3.0
1531,to keep things inside of,keep things inside,['inside'],inside,Box,box,-0.13197,0.7012499999999999,1.03009,0.90132,0.91721,0.72919,0.85581,0.5548827079993851,0.8803843002800997,0.5548827079993851,0.7087909293398156,1,1,1.0
1531,for arts and crafts,arts crafts,"['art', 'craft']",art craft,Box,box,0.14301,1.12282,1.01864,0.94272,1.00592,1.11705,1.04143,1.120780267114613,0.8803843002800997,0.8596410962728235,0.824602754574286,3,3,3.0
1531,to hide inside of,hide inside,"['hide', 'inside']",hide inside,Box,box,0.06795,0.96292,0.95636,1.05897,0.90263,1.1402,1.00422,1.140200574726123,0.8803843002800997,0.8469714064702947,0.8539505345404399,4,3,3.5
1402,Store something,store something,['store'],store,Box,box,0.08774,0.95527,1.10554,0.97859,0.87688,1.25167,1.03359,0.655994391725262,0.7889189344720345,0.655994391725262,0.7197208785812073,1,1,1.0
1402,hide something,hide something,['hide'],hide,Box,box,0.09228,0.9881,1.05765,1.00316,0.9068,1.16799,1.02474,0.8469714064702947,0.8803843002800997,0.8469714064702947,0.8539505345404399,2,3,2.5
1402,use it as a stand,use stand,['stand'],stand,Box,box,0.07329,0.92916,1.01222,1.01068,1.10437,1.23961,1.05921,0.8032241154668168,0.8864242442562063,0.8032241154668168,0.8180161018504551,2,2,2.0
1402,ship something,ship something,['ship'],ship,Box,box,0.07283,0.92682,1.05077,1.05258,0.93125,1.19574,1.03143,0.8307119284885277,0.8803843002800997,0.8307119284885277,0.824602754574286,2,1,1.5
1526,pack,pack,['pack'],pack,Box,box,-0.20215,0.6858,0.85243,0.73231,1.01005,0.6935899999999999,0.79484,0.693587128204648,0.9839396991206423,0.693587128204648,0.7344630310161008,1,1,1.0
1526,stepping box,stepping box,"['stepping', 'box']",stepping box,Box,box,0.12361,1.01135,1.04978,1.14179,1.0051,1.08751,1.05911,1.087513520779822,0.8803843002800997,0.8778019090837705,0.824602754574286,2,2,2.0
1526,cat house,cat house,"['cat', 'house']",cat house,Box,box,0.10109,0.9751,1.03125,1.09637,1.02201,1.14685,1.05432,1.146846925982763,1.0323272567511141,0.7559839758464382,0.8291741594649727,3,2,2.5
1526,hide and seek,hide seek,"['hide', 'seek']",hide seek,Box,box,0.11119,1.00549,0.97914,1.04252,1.04013,1.25207,1.06387,1.252070778953724,0.8803843002800997,0.9586374555926164,0.8539505345404399,4,4,4.0
1526,chair,chair,['chair'],chair,Box,box,-0.11443,0.75413,0.84501,0.93172,1.0471,0.8210500000000001,0.8798,0.8210521193989082,0.8803843002800997,0.8210521193989082,0.8210521193989082,2,2,2.0
1440,hold things,hold things,['hold'],hold,Box,box,0.09598,1.02107,0.97186,0.92004,1.07278,1.24234,1.04562,0.8065746228098227,0.8803843002800997,0.8065746228098227,0.8170566013272869,1,2,1.5
1440,help move houses,help move houses,"['help', 'house']",help house,Box,box,-0.02451,0.87282,0.9074,1.08701,0.98859,0.75129,0.92142,1.2381884244958097,1.0323272567511141,0.8368994669322009,0.8291741594649727,2,1,1.5
1440,build a fort,build fort,"['build', 'fort']",build fort,Box,box,0.09326,1.02406,0.9625,0.99679,1.0124,1.12745,1.02464,1.1274451490966841,0.922205588161577,0.8579294989474235,0.8110143777081285,3,2,2.5
1440,collection box,collection box,"['collection', 'box']",collection box,Box,box,0.20093,1.14024,1.05822,1.09812,1.00017,1.23158,1.10567,1.2315775648317075,0.8803843002800997,0.7576817641917999,0.824602754574286,2,2,2.0
